Scaf1	726687	729909	CM11.1	604815	608009
Scaf1	746393	750290	CM11.1	628329	632203
Scaf1	750827	759374	CM11.1	632261	640773
Scaf1	759631	767824	CM11.1	640937	649153
Scaf1	769815	774645	CM11.1	652132	657134
Scaf1	776147	786508	CM11.1	657736	668092
Scaf1	797178	803438	CM11.1	679406	685639
Scaf1	816402	821365	CM11.1	697350	702363
Scaf1	821472	826727	CM11.1	702362	707501
Scaf1	836670	842322	CM11.1	715304	721027
Scaf1	842461	844976	CM11.1	721029	723477
Scaf1	846411	853743	CM11.1	725107	732454
Scaf1	854643	857564	CM11.1	733501	736442
Scaf1	892354	894494	CM11.1	742023	744169
Scaf1	898369	900741	CM11.1	745663	748024
Scaf1	908728	910920	CM11.1	758899	761100
Scaf1	912269	914578	CM11.1	762137	764429
Scaf1	915609	917719	CM11.1	765701	767793
Scaf1	922621	932733	CM11.1	774115	784161
Scaf1	934179	937785	CM11.1	789727	793311
Scaf1	943498	947664	CM11.1	794435	798664
Scaf1	949755	952252	CM11.1	800551	802999
Scaf1	985924	992729	CM11.1	847120	853883
Scaf1	993235	1002070	CM11.1	855641	864443
Scaf1	1017466	1023445	CM11.1	889569	895551
Scaf1	1023637	1027192	CM11.1	895776	899300
Scaf1	1031545	1037711	CM11.1	902990	909068
Scaf1	1040980	1046014	CM11.1	911861	916904
Scaf1	1071923	1074147	CM11.1	971845	974089
Scaf1	1075062	1080010	CM11.1	48004499	48009385
Scaf1	1080011	1083126	CM11.1	975200	978391
Scaf1	1084765	1088887	CM11.1	978387	982491
Scaf1	1092839	1103303	CM11.1	988083	998696
Scaf1	1105144	1109907	CM11.1	1000399	1005086
Scaf1	1112355	1119023	CM11.1	1007125	1013814
Scaf1	1121325	1123900	CM11.1	1015462	1018005
Scaf1	1124302	1128314	CM11.1	1018000	1022024
Scaf1	1129123	1131767	CM11.1	1025439	1028068
Scaf1	1132335	1135714	CM11.1	1028047	1031424
Scaf1	1142658	1146329	CM11.1	1038163	1041797
Scaf1	1152309	1163490	CM11.1	1042631	1053802
Scaf1	1164785	1169440	CM11.1	1055866	1060635
Scaf1	1169959	1176105	CM11.1	1061018	1067129
Scaf1	1182985	1188847	CM11.1	1073686	1079539
Scaf1	1191271	1199838	CM11.1	1082430	1091011
Scaf1	1199834	1202041	CM11.1	1095471	1097670
Scaf1	1203657	1208779	CM11.1	1100012	1105129
Scaf1	1209049	1213912	CM11.1	1105128	1109965
Scaf1	1217636	1225925	CM11.1	1120717	1129015
Scaf1	1225930	1228374	CM11.1	1129205	1131666
Scaf1	1230110	1235593	CM11.1	1132688	1138213
Scaf1	1240858	1250785	CM11.1	1139731	1149695
Scaf1	1252545	1255001	CM11.1	1151564	1154017
Scaf1	1259641	1263587	CM11.1	1164659	1168670
Scaf1	1264567	1266671	CM11.1	1168659	1170812
Scaf1	1278860	1284756	CM11.1	1182384	1188281
Scaf1	1290282	1293062	CM11.1	1192491	1195244
Scaf1	1294634	1302815	CM11.1	1196189	1204297
Scaf1	1303159	1305835	CM11.1	1205140	1207797
Scaf1	1316308	1318639	CM11.1	1210345	1212683
Scaf1	1319853	1323149	CM11.1	1213782	1217037
Scaf1	1332473	1336559	CM11.1	1238117	1242143
Scaf1	1336592	1339160	CM11.1	1243129	1245677
Scaf1	1339375	1342619	CM11.1	1245671	1248911
Scaf1	1344390	1347650	CM11.1	1250930	1254237
Scaf1	1349093	1353552	CM11.1	1254563	1258996
Scaf1	1357914	1362818	CM11.1	1264961	1269887
Scaf1	1362820	1365149	CM11.1	1270056	1272364
Scaf1	1366804	1372248	CM11.1	1273504	1278964
Scaf1	1376768	1382290	CM11.1	1287691	1293242
Scaf1	1394895	1397098	CM11.1	1305751	1307936
Scaf1	1404042	1412262	CM11.1	1314672	1322813
Scaf1	1415896	1420255	CM11.1	1324782	1329089
Scaf1	1426945	1431188	CM11.1	1334038	1338276
Scaf1	1434021	1439129	CM11.1	1341458	1346551
Scaf1	1446089	1451609	CM11.1	1354092	1359531
Scaf1	1458967	1463922	CM11.1	1372342	1377318
Scaf1	1464074	1466607	CM11.1	1379554	1382043
Scaf1	1470374	1476153	CM11.1	1385366	1391126
Scaf1	1484709	1488734	CM11.1	1402562	1406570
Scaf1	1490961	1493041	CM11.1	1410701	1412721
Scaf1	1493668	1496044	CM11.1	1414380	1416748
Scaf1	1496046	1500096	CM11.1	1416858	1420916
Scaf1	1500455	1503800	CM11.1	1421284	1424586
Scaf1	1504691	1512265	CM11.1	1425367	1432991
Scaf1	1524634	1526674	CM11.1	1445652	1447695
Scaf1	1533919	1537538	CM11.1	1456036	1459694
Scaf1	1539405	1546265	CM11.1	1461297	1468200
Scaf1	1550309	1557976	CM11.1	1472782	1480440
Scaf1	1564710	1569644	CM11.1	1488891	1493797
Scaf1	1602402	1607220	CM11.1	1522984	1527798
Scaf1	1622077	1625573	CM11.1	1543516	1547032
Scaf1	1626506	1628720	CM11.1	1547935	1550161
Scaf1	1632188	1634577	CM11.1	1553639	1555961
Scaf1	1664017	1667675	CM11.1	1587808	1591409
Scaf1	1670620	1673706	CM11.1	1594255	1597417
Scaf1	1673810	1678363	CM11.1	1597419	1602037
Scaf1	1693393	1695742	CM11.1	1619916	1622215
Scaf1	1704895	1707563	CM11.1	1631282	1633955
Scaf1	1717762	1719790	CM11.1	1644822	1646827
Scaf1	1722385	1726785	CM11.1	1656601	1660951
Scaf1	1727636	1729868	CM11.1	1661816	1664057
Scaf1	1732054	1734201	CM11.1	1666438	1668615
Scaf1	1744281	1750015	CM11.1	1676228	1681912
Scaf1	1753221	1755322	CM11.1	1684883	1687001
Scaf1	1755650	1758320	CM11.1	1687616	1690325
Scaf1	1778357	1780610	CM11.1	1711186	1713464
Scaf1	1781146	1784416	CM11.1	1713640	1716888
Scaf1	1788662	1791898	CM11.1	1716880	1720065
Scaf1	1792261	1799160	CM11.1	1720275	1727138
Scaf1	1803399	1808634	CM11.1	1730651	1735938
Scaf1	1824784	1827105	CM11.1	1749845	1752201
Scaf1	1834575	1837717	CM11.1	1757052	1760201
Scaf1	1841679	1843814	CM11.1	1761681	1763818
Scaf1	1849766	1856138	CM11.1	1768568	1774970
Scaf1	1857034	1860162	CM11.1	1775937	1779054
Scaf1	1864429	1869564	CM11.1	1788170	1793313
Scaf1	1869563	1873019	CM11.1	1793602	1797088
Scaf1	1875169	1882156	CM11.1	1798171	1805179
Scaf1	1895427	1897619	CM11.1	1825489	1827677
Scaf1	1900240	1904009	CM11.1	1828358	1832141
Scaf1	1904365	1907149	CM11.1	1832176	1834971
Scaf1	1910299	1912571	CM11.1	1838041	1840313
Scaf1	1915117	1918857	CM11.1	1840591	1844367
Scaf1	1921424	1925169	CM11.1	1846164	1849909
Scaf1	1926111	1930450	CM11.1	1851199	1855474
Scaf1	1930828	1932990	CM11.1	1855472	1857683
Scaf1	1933336	1940456	CM11.1	1857703	1864853
Scaf1	1941792	1945752	CM11.1	1867798	1871726
Scaf1	1948306	1953875	CM11.1	1874361	1879890
Scaf1	1954260	1957930	CM11.1	1881490	1885159
Scaf1	1969182	1972876	CM11.1	1894710	1898402
Scaf1	1975986	1982060	CM11.1	1899028	1905079
Scaf1	1987938	1990703	CM11.1	1910015	1912757
Scaf1	1992435	1994713	CM11.1	1914792	1917062
Scaf1	1995127	1997210	CM11.1	1922519	1924640
Scaf1	2005094	2007892	CM11.1	1937112	1939899
Scaf1	2008755	2014201	CM11.1	1940898	1946407
Scaf1	2016459	2023515	CM11.1	1948319	1955296
Scaf1	2042924	2045160	CM11.1	1971771	1973995
Scaf1	2085889	2090410	CM11.1	2030916	2035420
Scaf1	2101667	2104394	CM11.1	2062718	2065515
Scaf1	2124671	2129068	CM11.1	2085998	2090437
Scaf1	2136877	2139759	CM11.1	2103199	2106078
Scaf1	2167596	2173086	CM11.1	2135258	2140841
Scaf1	2176317	2187462	CM11.1	2150935	2162182
Scaf1	2192409	2195838	CM11.1	2165466	2168943
Scaf1	2197898	2203802	CM11.1	2170509	2176347
Scaf1	2207202	2210359	CM11.1	2181186	2184348
Scaf1	2212354	2214732	CM11.1	2190181	2192593
Scaf1	2221213	2224024	CM11.1	2198778	2201598
Scaf1	2232226	2235436	CM11.1	2209160	2212377
Scaf1	2235907	2240679	CM11.1	2213223	2218009
Scaf1	2243460	2250888	CM11.1	2220469	2227858
Scaf1	2256116	2260628	CM11.1	2234173	2238782
Scaf1	2260864	2264986	CM11.1	2238792	2242901
Scaf1	2265820	2272543	CM11.1	2243442	2250238
Scaf1	2291240	2293274	CM11.1	2268186	2270187
Scaf1	2294505	2297891	CM11.1	2271552	2274975
Scaf1	2301727	2304143	CM11.1	2277438	2279879
Scaf1	2335574	2338120	CM11.1	2306574	2309098
Scaf1	2338533	2340857	CM11.1	2309802	2312088
Scaf1	2341222	2345917	CM11.1	2312083	2316814
Scaf1	2348334	2357694	CM11.1	2318041	2327392
Scaf1	2357822	2360491	CM11.1	2327392	2330028
Scaf1	2375645	2380878	CM11.1	2352394	2357579
Scaf1	2392294	2396841	CM11.1	2368501	2373085
Scaf1	2399432	2405668	CM11.1	2376047	2382227
Scaf1	2408777	2410882	CM11.1	2385815	2387931
Scaf1	2414177	2417380	CM11.1	17591982	17595205
Scaf1	2430528	2434711	CM11.1	2401109	2405328
Scaf1	2438491	2441679	CM11.1	2414067	2417239
Scaf1	2457987	2460483	CM11.1	2434684	2437146
Scaf1	2464719	2469550	CM11.1	2446521	2451400
Scaf1	2474040	2477006	CM11.1	2455647	2458585
Scaf1	2477558	2481685	CM11.1	2458932	2463042
Scaf1	2487918	2493822	CM11.1	2473766	2479665
Scaf1	2498803	2500899	CM11.1	2479661	2481787
Scaf1	2502697	2507467	CM11.1	2483442	2488189
Scaf1	2528255	2531156	CM11.1	2513714	2516608
Scaf1	2555459	2559297	CM11.1	2564093	2567928
Scaf1	2568225	2574034	CM11.1	2574207	2580082
Scaf1	2579206	2581341	CM11.1	2580079	2582201
Scaf1	2595227	2597461	CM11.1	2599029	2601229
Scaf1	2598682	2604057	CM11.1	2602661	2608043
Scaf1	2607940	2618909	CM11.1	2616239	2627166
Scaf1	2633224	2635458	CM11.1	2635484	2637729
Scaf1	2638536	2641798	CM11.1	2640350	2643619
Scaf1	2644224	2646266	CM11.1	2645952	2647990
Scaf1	2654665	2656822	CM11.1	2652249	2654407
Scaf1	2659460	2663232	CM11.1	2661646	2665414
Scaf1	2668832	2671987	CM11.1	2671894	2675089
Scaf1	2679767	2683169	CM11.1	2683328	2686777
Scaf1	2687797	2690946	CM11.1	2691161	2694265
Scaf1	2692443	2695379	CM11.1	2695793	2698700
Scaf1	2695640	2699865	CM11.1	2699123	2703358
Scaf1	2704471	2714861	CM11.1	2711628	2722121
Scaf1	2726157	2728509	CM11.1	2733091	2735465
Scaf1	2728522	2735073	CM11.1	2735995	2742579
Scaf1	2737465	2740554	CM11.1	2745207	2748330
Scaf1	2748442	2750693	CM11.1	2758516	2760740
Scaf1	2754871	2758055	CM11.1	2766695	2769837
Scaf1	2758055	2765149	CM11.1	2769959	2777071
Scaf1	2778569	2781819	CM11.1	2788344	2791589
Scaf1	2787522	2791476	CM11.1	2794146	2798121
Scaf1	2801086	2803311	CM11.1	2804250	2806439
Scaf1	2804299	2806423	CM11.1	2808760	2810936
Scaf1	2806781	2822775	CM11.1	2811264	2827231
Scaf1	2830276	2832541	CM11.1	2835603	2837851
Scaf1	2843872	2845895	CM11.1	2846154	2848187
Scaf1	2849101	2852642	CM11.1	2851578	2855130
Scaf1	2853383	2856404	CM11.1	2856339	2859337
Scaf1	2866762	2869114	CM11.1	2871834	2874131
Scaf1	2878792	2891189	CM11.1	2885925	2898195
Scaf1	2891170	2897690	CM11.1	2899179	2905637
Scaf1	2897827	2903215	CM11.1	2905787	2911160
Scaf1	2906037	2908420	CM11.1	2913497	2915902
Scaf1	2911871	2919715	CM11.1	2919934	2927683
Scaf1	2924848	2928480	CM11.1	2932147	2935754
Scaf1	2929652	2932494	CM11.1	2937555	2940384
Scaf1	2932377	2937515	CM11.1	2940584	2945843
Scaf1	2958683	2965747	CM11.1	2947168	2954284
Scaf1	2969651	2973296	CM11.1	2959098	2962752
Scaf1	2974738	2977053	CM11.1	2963718	2966038
Scaf1	3060056	3062844	CM11.1	2977978	2980728
Scaf1	3063700	3069802	CM11.1	2980724	2986795
Scaf1	3075617	3083802	CM11.1	2993321	3001574
Scaf1	3090780	3098031	CM11.1	3006587	3013843
Scaf1	3098517	3107489	CM11.1	3014519	3023308
Scaf1	3114222	3118572	CM11.1	3030421	3034708
Scaf1	3124016	3130054	CM11.1	3038620	3044588
Scaf1	3132770	3138408	CM11.1	3047586	3053226
Scaf1	3143110	3146797	CM11.1	3060280	3063970
Scaf1	3149121	3153506	CM11.1	3065693	3070018
Scaf1	3158100	3160321	CM11.1	3075162	3077399
Scaf1	3162212	3166876	CM11.1	3079110	3083741
Scaf1	3169545	3174946	CM11.1	3086019	3091404
Scaf1	3183116	3188975	CM11.1	3099411	3105297
Scaf1	3191713	3198801	CM11.1	3107976	3115094
Scaf1	3202135	3209607	CM11.1	3118204	3125528
Scaf1	3225685	3228607	CM11.1	3139832	3142769
Scaf1	3254709	3261381	CM11.1	3171182	3177867
Scaf1	3263046	3265582	CM11.1	3179698	3182251
Scaf1	3278307	3286436	CM11.1	3190432	3198565
Scaf1	3299205	3304955	CM11.1	3212819	3218590
Scaf1	3313871	3319164	CM11.1	3224377	3229676
Scaf1	3339780	3345295	CM11.1	3252816	3258252
Scaf1	3349712	3353490	CM11.1	3261976	3265704
Scaf1	3354209	3358976	CM11.1	3272412	3277137
Scaf1	3359267	3361806	CM11.1	3277137	3279627
Scaf1	3361788	3366841	CM11.1	3289463	3294550
Scaf1	3367947	3371424	CM11.1	3297587	3301045
Scaf1	3374950	3379597	CM11.1	3303627	3308290
Scaf1	3379594	3382016	CM11.1	3308564	3311032
Scaf1	3390190	3392609	CM11.1	3324955	3327403
Scaf1	3392610	3401503	CM11.1	3327498	3336425
Scaf1	3403700	3411126	CM11.1	3337548	3345002
Scaf1	3411108	3418541	CM11.1	3345064	3352538
Scaf1	3418596	3424340	CM11.1	3352927	3358674
Scaf1	3435954	3440574	CM11.1	3376874	3381520
Scaf1	3451479	3454825	CM11.1	3393043	3396430
Scaf1	3456302	3462082	CM11.1	3397567	3403296
Scaf1	3472340	3476471	CM11.1	3411681	3415796
Scaf1	3477064	3479413	CM11.1	3416527	3418933
Scaf1	3480331	3482735	CM11.1	3419942	3422374
Scaf1	3482735	3485094	CM11.1	3422475	3424818
Scaf1	3490489	3493859	CM11.1	3431717	3435050
Scaf1	3493861	3500187	CM11.1	3436520	3442784
Scaf1	3524428	3527549	CM11.1	3466998	3470161
Scaf1	3531402	3538453	CM11.1	3476147	3483223
Scaf1	3538684	3542332	CM11.1	3485035	3488640
Scaf1	3547162	3550900	CM11.1	3495446	3499174
Scaf1	3554669	3557153	CM11.1	3501751	3504212
Scaf1	3579957	3584166	CM11.1	3518206	3522393
Scaf1	3633416	3635624	CM11.1	3580069	3582275
Scaf1	3638300	3643744	CM11.1	3585625	3591067
Scaf1	3653391	3656853	CM11.1	3600546	3604006
Scaf1	3673749	3677592	CM11.1	3622307	3626246
Scaf1	3684861	3687071	CM11.1	3642407	3644568
Scaf1	3691433	3693992	CM11.1	3646164	3648717
Scaf1	3723743	3726360	CM11.1	3668961	3671535
Scaf1	3730793	3733484	CM11.1	3674643	3677318
Scaf1	3737862	3741620	CM11.1	3680613	3684363
Scaf1	3757445	3759872	CM11.1	3712299	3714723
Scaf1	3761974	3766493	CM11.1	3717757	3722316
Scaf1	3766580	3769441	CM11.1	3730445	3733312
Scaf1	3775894	3780976	CM11.1	3739997	3745014
Scaf1	3786297	3789740	CM11.1	3749601	3753083
Scaf1	3790696	3793099	CM11.1	3754825	3757196
Scaf1	3814887	3817023	CM11.1	3785439	3787592
Scaf1	3821210	3824158	CM11.1	3798123	3801106
Scaf1	3830741	3834671	CM11.1	3810235	3814149
Scaf1	3836670	3842592	CM11.1	3815921	3821854
Scaf1	3847251	3857829	CM11.1	3822960	3833494
Scaf1	3867666	3872708	CM11.1	3848060	3853057
Scaf1	3878357	3881876	CM11.1	3857472	3860933
Scaf1	3893871	3896605	CM11.1	3868146	3870892
Scaf1	3896650	3911712	CM11.1	3870878	3885868
Scaf1	3914803	3919637	CM11.1	3888335	3893119
Scaf1	3920384	3927852	CM11.1	3895466	3902874
Scaf1	3939407	3943474	CM11.1	3908950	3913006
Scaf1	3943674	3948229	CM11.1	3913050	3917579
Scaf1	3961624	3968224	CM11.1	3933753	3940339
Scaf1	3971873	3976048	CM11.1	3944325	3948438
Scaf1	3976045	3978408	CM11.1	3948487	3950855
Scaf1	3998111	4003298	CM11.1	3975801	3980941
Scaf1	4004913	4010047	CM11.1	3982737	3987777
Scaf1	4016526	4021839	CM11.1	4001087	4006406
Scaf1	4037492	4040408	CM11.1	4023668	4026558
Scaf1	4044991	4048939	CM11.1	4030728	4034643
Scaf1	4050529	4055840	CM11.1	4036550	4041767
Scaf1	4055991	4059032	CM11.1	4041806	4044892
Scaf1	4059082	4062275	CM11.1	4046900	4050064
Scaf1	4062838	4070090	CM11.1	4050062	4057401
Scaf1	4070612	4076394	CM11.1	4057766	4063570
Scaf1	4079971	4084625	CM11.1	4066057	4070800
Scaf1	4098948	4105620	CM11.1	4082771	4089495
Scaf1	4105605	4108243	CM11.1	4089719	4092379
Scaf1	4109382	4113880	CM11.1	4094729	4099240
Scaf1	4122074	4134577	CM11.1	4108068	4120614
Scaf1	4152043	4154500	CM11.1	4134013	4136405
Scaf1	4173594	4176045	CM11.1	4153178	4155609
Scaf1	4182683	4188244	CM11.1	4158030	4163509
Scaf1	4193548	4197659	CM11.1	4169619	4173725
Scaf1	4203703	4209264	CM11.1	4177879	4183483
Scaf1	4244399	4247092	CM11.1	4199930	4202588
Scaf1	4249379	4258596	CM11.1	4206426	4215654
Scaf1	4263450	4267520	CM11.1	4226062	4230064
Scaf1	4268708	4271503	CM11.1	4230570	4233348
Scaf1	4271999	4275069	CM11.1	4233827	4236878
Scaf1	4291762	4297848	CM11.1	4256498	4262491
Scaf1	4303878	4306602	CM11.1	4264994	4267726
Scaf1	4307899	4310249	CM11.1	4268544	4270876
Scaf1	4317060	4326094	CM11.1	4276607	4285618
Scaf1	4330912	4333162	CM11.1	4288843	4291098
Scaf1	4343924	4349696	CM11.1	4291866	4297657
Scaf1	4368348	4372343	CM11.1	4317064	4321094
Scaf1	4375417	4380342	CM11.1	4325198	4330081
Scaf1	4384043	4391696	CM11.1	4333504	4341161
Scaf1	4403767	4412726	CM11.1	4351063	4360001
Scaf1	4417600	4420970	CM11.1	4370692	4374059
Scaf1	4424724	4430918	CM11.1	4377859	4384080
Scaf1	4444184	4453551	CM11.1	4392998	4402353
Scaf1	4455574	4460082	CM11.1	4403954	4408459
Scaf1	4460320	4462647	CM11.1	4408704	4411046
Scaf1	4479053	4484879	CM11.1	4425805	4431590
Scaf1	4485330	4495670	CM11.1	4431982	4442318
Scaf1	4498981	4501108	CM11.1	4444302	4446448
Scaf1	4503157	4506794	CM11.1	4447418	4451075
Scaf1	4516275	4518836	CM11.1	4461399	4463924
Scaf1	4526008	4530925	CM11.1	4471101	4476048
Scaf1	4532281	4536481	CM11.1	4477197	4481354
Scaf1	4536885	4541033	CM11.1	4483035	4487149
Scaf1	4542621	4548524	CM11.1	4489722	4495642
Scaf1	4553004	4559262	CM11.1	4499487	4505773
Scaf1	4559931	4567773	CM11.1	4507715	4515474
Scaf1	4567770	4570168	CM11.1	4515787	4518186
Scaf1	4574623	4577152	CM11.1	4529206	4531735
Scaf1	4670901	4680297	CM11.1	4539299	4548781
Scaf1	4695253	4697269	CM11.1	4555051	4557091
Scaf1	4702060	4709715	CM11.1	4580011	4587739
Scaf1	4731202	4736658	CM11.1	4608998	4614426
Scaf1	4740025	4742176	CM11.1	4617047	4619151
Scaf1	4744123	4749157	CM11.1	4622091	4627143
Scaf1	4750866	4760843	CM11.1	4631183	4641091
Scaf1	4761012	4764191	CM11.1	4641603	4644811
Scaf1	4775947	4781480	CM11.1	4658317	4663809
Scaf1	4791531	4794437	CM11.1	4677124	4680031
Scaf1	4796094	4801720	CM11.1	4684095	4689720
Scaf1	4818317	4820454	CM11.1	4707644	4709794
Scaf1	4890490	4892873	CM11.1	4807937	4810281
Scaf1	4898235	4906600	CM11.1	4817840	4826252
Scaf1	4913027	4915868	CM11.1	4832091	4834928
Scaf1	4917690	4926560	CM11.1	4836522	4845391
Scaf1	4956870	4959074	CM11.1	4864638	4866851
Scaf1	4964481	4966997	CM11.1	4889472	4891950
Scaf1	4968334	4970352	CM11.1	4893303	4895332
Scaf1	4981095	4987553	CM11.1	4907842	4914271
Scaf1	4988134	4992392	CM11.1	4915640	4919924
Scaf1	4994440	4996542	CM11.1	4922081	4924190
Scaf1	4996650	5001754	CM11.1	4924190	4929253
Scaf1	5015547	5019126	CM11.1	4947229	4950787
Scaf1	5019588	5026784	CM11.1	4951074	4958306
Scaf1	5033307	5037543	CM11.1	4971257	4975468
Scaf1	5058139	5063914	CM11.1	4984742	4990547
Scaf1	5070226	5076314	CM11.1	4991363	4997411
Scaf1	5079998	5083761	CM11.1	4999519	5003351
Scaf1	5084584	5087858	CM11.1	5004110	5007374
Scaf1	5088405	5094665	CM11.1	5008149	5014434
Scaf1	5096661	5099231	CM11.1	5016431	5019026
Scaf1	5099958	5102233	CM11.1	5020827	5023131
Scaf1	5102775	5107579	CM11.1	5023692	5028495
Scaf1	5109267	5114280	CM11.1	5030085	5035163
Scaf1	5114968	5118410	CM11.1	5035183	5038637
Scaf1	5218716	5227821	CM11.1	5085887	5094994
Scaf1	5264150	5273457	CM11.1	5117352	5126635
Scaf1	5275408	5278697	CM11.1	5130839	5134084
Scaf1	5278889	5281612	CM11.1	5134156	5136904
Scaf1	5292111	5295216	CM11.1	5146962	5150079
Scaf1	5295270	5300276	CM11.1	5150078	5155067
Scaf1	5302678	5311598	CM11.1	5156694	5165623
Scaf1	5316238	5318307	CM11.1	5177945	5179986
Scaf1	5328902	5331789	CM11.1	5193059	5195966
Scaf1	5333080	5340146	CM11.1	5197100	5204237
Scaf1	5340138	5344198	CM11.1	5204628	5208670
Scaf1	5365293	5371058	CM11.1	5243196	5248952
Scaf1	5375426	5377669	CM11.1	5253423	5255669
Scaf1	5393482	5401101	CM11.1	5268168	5275773
Scaf1	5401558	5405707	CM11.1	5276964	5281049
Scaf1	5406881	5412323	CM11.1	5282306	5287750
Scaf1	5424303	5427610	CM11.1	5303407	5306691
Scaf1	5427734	5430352	CM11.1	5307313	5309935
Scaf1	5430383	5439709	CM11.1	5316389	5325665
Scaf1	5439702	5443756	CM11.1	5330755	5334822
Scaf1	5443744	5447746	CM11.1	5339064	5343060
Scaf1	5447742	5452136	CM11.1	5344447	5348833
Scaf1	5453703	5457491	CM11.1	5355311	5359115
Scaf1	5467171	5475036	CM11.1	5373870	5381625
Scaf1	5476179	5479344	CM11.1	5382808	5386032
Scaf1	5480992	5487309	CM11.1	5387613	5393791
Scaf1	5490387	5495518	CM11.1	5397015	5402034
Scaf1	5496507	5503081	CM11.1	5402655	5409192
Scaf1	5507388	5509655	CM11.1	5412653	5414896
Scaf1	5511795	5515053	CM11.1	5415376	5418635
Scaf1	5516419	5522343	CM11.1	5419757	5425737
Scaf1	5533006	5539096	CM11.1	5436520	5442566
Scaf1	5552194	5554846	CM11.1	5455289	5457949
Scaf1	5554841	5561425	CM11.1	5462579	5469149
Scaf1	5565770	5572004	CM11.1	5472961	5479108
Scaf1	5585884	5589777	CM11.1	5491205	5495060
Scaf1	5606643	5610953	CM11.1	5513769	5518115
Scaf1	5615798	5618060	CM11.1	5522631	5524889
Scaf1	5620938	5623370	CM11.1	5528974	5531426
Scaf1	5636669	5642019	CM11.1	5542358	5547716
Scaf1	5656303	5663960	CM11.1	5556223	5563864
Scaf1	5668066	5674679	CM11.1	5568105	5574703
Scaf1	5677868	5680072	CM11.1	5577291	5579513
Scaf1	5689146	5699114	CM11.1	5588741	5598610
Scaf1	5705202	5712527	CM11.1	5605985	5613291
Scaf1	5713271	5719653	CM11.1	5614087	5620471
Scaf1	5719568	5721899	CM11.1	5620470	5622787
Scaf1	5721895	5725334	CM11.1	5623292	5626697
Scaf1	5725493	5729716	CM11.1	5626811	5630957
Scaf1	5731870	5734322	CM11.1	5632374	5634750
Scaf1	5734505	5737826	CM11.1	5635115	5638339
Scaf1	5738118	5740272	CM11.1	5638335	5640486
Scaf1	5740794	5743339	CM11.1	5640781	5643316
Scaf1	5744097	5747828	CM11.1	5644062	5647767
Scaf1	5760399	5766239	CM11.1	5663038	5668835
Scaf1	5766255	5769144	CM11.1	5669134	5672044
Scaf1	5772538	5775331	CM11.1	5674686	5677503
Scaf1	5781043	5783063	CM11.1	5679308	5681330
Scaf1	5799339	5801375	CM11.1	5690733	5692759
Scaf1	5813554	5815653	CM11.1	5700235	5702329
Scaf1	5820827	5822833	CM11.1	5716083	5718087
Scaf1	5897452	5899701	CM11.1	5817750	5820012
Scaf1	5946635	5948879	CM11.1	5898801	5901030
Scaf1	5961216	5964762	CM11.1	5921079	5924638
Scaf1	5970077	5972866	CM11.1	5929797	5932632
Scaf1	5976286	5979758	CM11.1	5937566	5941016
Scaf1	5982623	5987888	CM11.1	5942311	5947596
